driver_id,applicant_fountain_id,pu_ca,predicted_driver_ca,no_packages
342872,68f03886-96dc-46d6-8579-28fd8045454b,Manchester East,Manchester East,178
355014,6c568bd4-05c4-4c98-8aa7-15cf30f4d0c0,Liverpool East,,13
351235,a968fffa-545c-4aaf-b92f-295999d59c03,London Inner N,,43
358128,cf17c2bc-4463-4161-a2d1-055e00776db6,London Outer SW,London Outer S,714
346916,88dd508c-4fd0-44a2-9849-ce37eb2b89ac,Leeds East,,23
337615,4119daad-49e8-4450-b5c5-ded11962b3c8,Liverpool North,,7
404432,5d4ea7f3-1675-4f97-b700-f4446378ecc9,Manchester City,,74
431339,f6c90709-52d2-4fc7-8167-3944054c40ab,London Inner Upper NW,,10
471598,2675e5e1-5c6a-4cb3-ac1d-e0ed0ddf1e72,Leeds East,Leeds City,2
465770,a50702e7-36a8-48a4-add0-9fed5d100a6b,Bristol Central Area,,2
358371,40726358-d566-48bd-9c06-5687dd7c4f9e,London Inner S,,107
359191,348fd2e1-cf32-4cb9-8bd4-d3e77671a69e,London Outer SW,London Outer SW,311
343124,98f3f847-e553-4941-b0e1-69c280f4f6e6,London Outer Upper NW,,6
442659,7b37f1c8-601d-4e05-8f61-8c418219a8a7,Hull,Hull,585
342095,0a1e51d9-4463-41e4-a2cc-8a03f2e22754,Rotherham,,5
338131,fb610f00-fd19-4470-b8f1-01e200301be9,London Outer E,,5
340087,44b5967b-98d9-49df-ada4-da5ad2977d1e,London Inner W,,9
342123,9ddfa7af-37ac-490d-a148-efe9c16db3fe,Manchester East,,31
398673,f86b4e1d-6f6d-4455-9111-2c4a2bebaec6,London Inner E,,2
346891,cb4a0a48-9d07-4838-b9b4-f1a3299aeae7,Outer Leeds,,1
342202,cc3e9f36-ce3c-4e5e-ad45-72bfc26d7d06,London Inner W,London Inner N,1
354596,a55a3895-32b2-4fb0-a97f-49c7b93feb6b,London Inner W,London Inner S,81
481110,e6a0eaad-efec-41f6-89a2-8feebed26892,London Inner Lower NW,London Inner Lower NW,29
358931,8a45b6cf-5bea-4658-a2fb-3779a37220c6,London Inner Lower NW,,205
350888,72b8a570-cc98-4055-9bce-0b7c07c7f59e,London Outer SE,,34
340435,0c0c62a5-eda2-4f00-8771-7c415609351a,Birmingham North,,13
367320,00c2262a-f316-4fac-950c-136d68925205,London Border NE,London Border NE,137
394549,d917d0e2-2b77-4db5-a7ea-64e02a4ee148,London Outer NE,,99
417622,2d37b74d-c376-4a5d-8f76-f30122f99974,London Border N,,117
358486,e3b8c5e5-9660-465b-843e-afc0cba5bb62,London Inner Lower NW,,45
342955,48b0aea6-39d3-46f3-8a5a-90293b48ebbc,London Inner S,,110
358579,29aefc82-4bca-454e-b398-c36cdfb191c3,London Inner Upper NW,,242
354666,ac2f63da-a7f9-4745-828e-418241445a9c,London Inner Lower NW,,6
355190,330e9b12-1b3d-4536-bdb5-59ad97f23a72,London Outer SW,,2
457367,e028a208-42a3-471a-bf3b-649e3d906f1d,Leeds City,Leeds City,1
438304,5980c1f9-02df-4345-a27d-a7dd2c090824,Leeds City,Leeds City,15
343915,3756df8b-6ff5-473b-9fd7-2ffa8faabf8c,London Inner E,,4
387896,f1f600ba-cd03-4711-a351-5a30c294e018,London Inner N,,1
374375,4bc749d8-223e-4b81-ac55-bd031fbcd2f7,,,2
403438,72698ff1-2418-460a-a43e-3cf5d918b4ac,London Inner N,,1
395887,a5e657ce-13d0-4781-b5a3-b6b4e24a84e8,Manchester City,,3
457989,b9c63740-a126-44ee-99dc-699c8f285ecf,,Sheffield,1
366020,6da953a2-238b-4e74-9c2b-cbcb35245b50,,,6
365740,9cc63f6e-ed8d-412f-a3ca-4e80d3a79fcb,London Border E,,4
406300,e6fa7263-cdb6-415b-b7b0-54ae2476487a,London Outer NE,,3
412847,2819a6ae-1602-400d-98a6-fe94f21763c1,Nottingham North,,8
387527,7b741bab-7c8c-48eb-94eb-166185594f0f,London Inner S,,3
394138,a61e6be4-cb96-4c73-9218-80dc69697690,Cardiff,,6
426728,773d76ab-72a5-4866-881e-0a6ff5cf6f4e,Widnes,,1
431923,8e079e02-9d0f-4176-bb9c-17ceaec832ea,London Inner Lower NW,,1
412721,6ed6bda4-dea4-4b73-9745-cecaa7798e45,London Inner N,,4
364170,1261fe9d-9e58-4f64-9468-18d20aeded65,Gateshead,,3
402949,e1ddeded-1cb9-4093-a747-ba6985b6905c,London Inner W,,4
407864,24a14dbb-bf28-4829-9903-30d7b041d756,London Inner S,,4
370072,2855883d-7587-4821-930c-57d6d22f00f4,London Outer E,,2
392670,9ef999da-52e3-4399-8adc-fd820cea2fd6,London Inner S,,9
436241,adcc3819-30b3-4913-b98f-d06774992e7a,,Liverpool - Wirral,1
408814,285d7c66-08ce-4db9-b67b-4bc37dcaffa7,Sheffield,,15
406298,fbb1b44e-ec18-4d51-8e00-726ffb8430e1,London Inner N,,2
403585,8ec180ac-d12e-4c51-b91b-51034868eba9,Warrington City,,5
432515,fe8319e8-a3b1-411a-ba04-44b6915370c9,Stockport,,6
426754,6ba0bc76-d647-480c-aafd-f1704f92f041,Derby,,3
432071,6a35778c-0d74-47fc-a663-9cfc598fa4ab,Blackpool North,,14
399784,669b366b-2989-4a44-969e-1761b7b228c1,London Border N,,5
443503,791e0038-eb26-4ac5-9566-c7887ecfd887,London Inner E,,4
363014,71bcb20a-78a4-4716-a3e4-cecfb62fb492,London Outer Lower NW,,3
407639,e33ff574-3a5e-462a-9696-4956de03f959,London Outer SW,,4
431867,ad4c31cf-16c3-404e-9dd7-ee2dbe8f0dcb,London Inner Lower NW,,7
398635,794cecf6-ab2f-480f-b4d9-d868c78d529c,London Outer N,,4
445073,13a16f50-1ea8-4834-9de2-ea9d27f192e8,Gateshead,Gateshead,25
444226,0ce1b40b-9f8c-4752-80dd-b1b91b7c4be9,Leeds East,Leeds City,4
373812,88179a60-b92f-475a-9eeb-82e776275799,London Inner W,,1
435959,48ecf8d0-99d5-411c-9316-ff2b1cdab7ab,Wolverhampton,,2
429418,404ce90a-1d62-42fa-aabf-cab52b05fc9f,,,2
431727,b41af6a8-e303-4d2e-8d50-2219b7cab597,London Inner Lower NW,London Outer Upper NW,1
435049,e27690ff-d34c-45f5-9afe-5f22b1fe705b,London Inner N,,2
391506,d99ef2a2-f0a1-4176-9532-b9b2b8d4590d,,,1
413295,b1a86ba7-c155-4478-92f7-966d5ddcba36,London Inner Upper NW,,2
393512,822240cf-aae8-4ac7-bca7-4bd8eb72ff85,,,7
448545,f7df15b3-e66e-4735-a177-2e90727f3fc3,Manchester City,Manchester City,9
462735,f940e6dc-80b1-49de-aa60-d47a75e19f51,London Inner E,London Inner E,7
466365,b1f6148b-410a-4976-8b63-2cab589be10f,London Outer NE,London Outer NE,32
395901,65aa8271-01cc-41dc-847e-23cc1af14e23,London Inner W,,3
433778,fe52aaf4-cef4-44bc-abe2-70451f845eb4,Bristol Central Area,,47
462433,f510bd5c-a173-44ae-b09e-0e2c641335ef,London Border N,London Border N,10
462721,0982feec-b956-4e16-a543-311a23168c96,London Outer SW,London Inner S,39
428410,239ea614-44a8-4407-9c25-a7bfd980c8f6,London Outer N,,2
410259,74b244c3-fadd-4d25-9959-27b78689ad2d,London Inner S,,7
402219,3b35eedf-7c8b-4347-be04-c49fd617e7de,Walsall,,2
398886,6287292e-6b00-48a8-8b8e-9982e04deb99,Manchester City,,2
400120,b469e7d0-422c-45c9-98d7-e1bda5e1115a,London Inner W,,1
355116,05b60c5b-2646-45ae-be27-1b3b0fa330c6,London Outer N,,2
435981,ee79d18a-8688-4110-930b-f9076cfa75fe,London Outer S,,18
339733,de5c94fe-621d-4f52-8177-9c09b8c1e9ca,London Outer SE,,5
430110,b197ae42-fa0c-421b-af6c-543b7774bab8,Sheffield,,8
339757,acc38cd5-5d16-4d5b-b754-86e12cb08ed8,London Inner W,,1
428436,66524a15-b18b-43f2-b45c-b60a8deabba9,London Inner Lower NW,,5
432324,de6b466b-a269-4abe-9360-148d9f7201ad,,,1
394124,2549207a-2cab-4042-83a9-b64ec0bc16f3,London Outer SW,,4
432691,2b189e73-d507-4fef-bdd2-54d4ad7a3513,Stockport,,3
392826,8bf8b602-cff3-49ec-90d1-f825936a4b50,,,2
373512,a40c1b2b-0c50-45a1-9b9b-c30024484e38,London Outer NE,,1
365713,f62fea14-0d65-4849-a1ec-30aa5a6b746d,London Inner Lower NW,,3
413327,ce597184-99af-428d-81e2-fda204e612c0,London Inner Lower NW,,8
432417,c546162f-1a3e-4b84-be27-cbe736ad0f2a,Stockport,,2
402311,4519362e-c402-4e70-933c-0f0b3a97d262,Stockport,,13
417349,59774ed2-812f-47a6-a615-cadf22fbf5c9,London Inner S,London Outer S,2
429673,24fdd957-b29d-4e21-b5d8-79934b5d84cb,Nottingham Central,,2
411749,580a3d14-d984-4361-9262-86b8fb13825d,London Border N,,7
437328,46a39b5f-25db-46db-b6c4-b60287b0b215,Leicester,,2
436604,de3f9547-8c93-43ef-aefa-fe2ec02f436f,Leeds City,,1
392684,d425a166-f4dc-48c4-83f0-fd435bbdd814,,London Outer Lower NW,3
402744,af0081ef-13af-4f17-bfac-ef36f690a9d1,,,1
365721,b6f054ba-361e-402b-bdf1-d22a869c1690,London Border N,London Inner Lower NW,2
365713,f62fea14-0d65-4849-a1ec-30aa5a6b746d,London Outer SE,,1
402176,7cde9205-c2b8-4695-b9fc-4d5b42e7c7ce,London Border N,,1
431951,aa714d38-1142-4dac-8aa5-e51a023b5eb4,London Border N,,4
387903,33470a78-c145-42d3-b1ec-d581aad95dd0,London Border N,,3
411574,f3947f98-02d0-489d-b3ba-712c72f17436,Altrincham,,1
339518,a4657be2-2bde-4cdc-98a9-3710407d948a,,,2
394486,260dd978-e0a7-4cac-acbf-f6f378756da7,London Inner W,,6
354611,431fa753-f55b-4545-9cbd-ba9a7c44e8f6,,,11
405893,e0c46d7c-73fc-4a7f-95f7-7ce7ff9cfd04,London Border W,,3
382473,35043b41-52a3-4c36-8cd5-71dddf8275d3,Leeds East,Leeds City,2
431878,7aa88154-9907-4d0a-83a1-aa537484afb2,,,3
417751,b52921c9-4005-4d99-98e4-16af2661f025,London Outer Upper NW,,2
382940,646c71ea-c8a8-4ae9-9438-038792861e20,London Inner Lower NW,,3
339454,11035ad9-9610-4b45-bc0f-1211ee366670,London Inner N,,106
477153,d0e6b590-8174-4d15-88c6-0938370afe03,London Inner Lower NW,London Inner Lower NW,1
345795,71940687-a52b-4418-8a39-0a3879a264bd,London Outer E,London Inner Upper NW,10
342253,2924fab3-e26b-44a3-a776-36206422d4c9,Liverpool Central South,,290
343717,82f271f4-5055-4ce5-9456-c7928b0bfaae,Manchester City,,44
350307,bee542fb-2902-4083-bcb2-d66b224642c3,London Inner Lower NW,,22
342950,871de73f-1e47-4a1d-adb2-1614a19d6f6e,London Inner E,,2
407623,15e510a0-5d6e-486c-8de2-1fa73ed55de3,Cardiff,,676
400120,b469e7d0-422c-45c9-98d7-e1bda5e1115a,London Inner N,,55
348842,495263eb-abe5-4477-b0f2-46b80d1520e2,Leeds West,,8
477090,034a3cce-e603-4d69-9fa8-9f0066dc5808,London Outer N,London Border N,4
415884,073a4aad-8365-418f-a2f8-ca2b918ed5aa,London Border W,London Border W,443
400065,152f8a92-69f1-4fec-bf11-260d4c7555a5,London Outer N,London Outer N,746
355357,25019b70-efaf-429a-8b08-4c3460984796,London Outer Lower NW,,28
344392,effbdd56-7d77-42ab-ba78-22a8071c135b,Leeds South,,60
442994,220c7713-4725-488e-9d87-984398817980,London Inner N,London Outer North East,1
408641,727a74c3-14b3-4dcd-9e1a-4c364e997075,London Outer SW,,883
342256,6f81a51a-f54d-45ee-98bc-2299fc59ce5f,London Border N,,15
432414,6541c185-0b15-4c1c-9466-41aeb3b36688,Altrincham,,53
358913,23f903a8-f79e-455c-b6aa-e0f5bc18d953,London Inner N,,305
379732,aa042851-7026-4aec-b817-944699d5b88f,London Outer Upper NW,London Outer Upper NW,273
456273,74b5fe1e-e745-4701-89a8-2a7dadee2299,London Outer Lower NW,London Outer South West,34
458848,91f04178-1428-4067-8310-d4a5c07af937,London Inner S,London Inner S,96
476990,059853b6-cf26-4c7c-aaa5-9336f2a9ce14,London Outer Upper NW,,12
337685,cfe0e649-0841-4711-b3b2-e605e4baf85d,London Outer Lower NW,,5
408775,a44d34cd-750a-42c4-b2d4-aaed40b7862f,Leeds City,,1154
382890,3ae66a58-6b7e-4aa7-ad55-dfc8d8fde71f,London Inner S,,21
403433,a0c1e198-25e9-41b7-85a2-9bd725c77f58,London Inner Upper NW,,2
337746,d2f9d9d8-3da1-482b-9b58-affb519a2d12,Liverpool Wirral,,1
395843,bdfa68a3-bcf5-4aac-9011-4d411a3c31d7,Stockport,,13
340193,48a98b4a-f39b-41d4-bbf8-bef79a6a622c,London Border N,,20
338452,2eddce0f-971e-4315-a1cb-b3e72cf4909b,London Outer E,,3
471565,2ad9fafd-375d-45ea-aec1-50c1177ee7ce,Leeds City,Leeds South,33
475958,bff6ba3e-73a4-4cf4-8cb4-254c8e2e03f5,Stockport,Manchester City,4
422647,5ffd74e5-ad63-49f2-9ee6-5f6e4b3adb37,Oldham,,352
473616,2d110f87-a589-48bf-b378-67a787a11543,London Inner E,London Outer NE,6
447968,0a8b8671-a36c-4820-9b2c-3fd3a94bbd4a,Gateshead,Newcastle,8
337745,5ca6ec1f-4c01-4946-a5ff-0b3272724df5,Liverpool Wirral,,8
399851,7726acf7-4cc9-4638-87ee-146399b3ae87,London Inner Upper NW,,3
385876,1c65ce83-265c-48d7-bcb2-35ad7f6eb7f9,Liverpool East,,108
465968,8da06c98-5429-459f-ad8b-ff68b5db1490,London Inner S,London Border NE,54
350165,f0bd229b-2645-44e9-983b-d8848fe48d82,Wakefield,,625
388107,4ae303ae-c23a-4f30-9f63-2d3f62ad3f9c,Dudley & West Bromwich,,14
422584,3156d913-ff12-428c-9753-4188e6d9ec46,Teesside,,202
477267,62dbdadf-ea2a-4d7f-99b3-cb9161ee9854,London Outer E,London Outer E,449
421027,e8766aee-f1ec-44f8-9798-acd65d239cd6,Leeds East,,158
343257,7224b96c-bc11-493a-8bed-635b7c31ff9c,London Border N,,4
350676,24bbf58c-a28c-43c7-8040-ea8df0a8373a,London Border N,,18
339645,61198a5a-987f-4610-98eb-2ae18b105027,Basildon,,323
413653,9e87ac45-b34b-44a1-9d71-e045cc3aff0d,London Inner Upper NW,,1379
390212,f595b5f3-cf40-4b6e-a01c-e8c5b8cb563f,Manchester East,,6
358514,56461de0-5c2e-4417-a75a-072ace6be89d,London Outer Upper NW,,178
348186,b1c1797d-9e10-4226-98a2-9585151e7518,London Outer E,,77
345968,53c114b2-de03-4879-9dca-e840918b36aa,Gateshead,,58
434773,325fd2a3-045a-47ae-8fd5-0f267dad8b16,Northampton,,255
367855,6b5b5537-5c4e-4f56-8c7a-a3de7a0787af,London Outer NE,,60
350151,952e2f55-b82d-419b-946f-a90922f04775,London Inner N,London Outer N,23
358579,29aefc82-4bca-454e-b398-c36cdfb191c3,London Outer Upper NW,,34
401658,3906cac6-1a33-4efb-9944-c4d0504d5cf8,Liverpool Wirral,Liverpool Wirral,1299
358557,516f69fe-ab96-4182-b042-f5a31884bca0,London Border NE,,166
447928,7843b37e-3507-4dd8-84fe-398e57066fc2,Manchester City,,64
387599,c51f6541-0fa7-4d29-870c-70232c3c5469,London Inner N,,38
347848,315d0427-8fb3-41ce-9666-7604be5e3506,London Border W,,4
350983,a9bc875c-c67d-4ba1-9f76-9c5f3e69dc75,London Inner E,,5
345870,7a2295f1-b033-413d-ad5d-c979c60fb2e5,London Outer N,,119
342872,68f03886-96dc-46d6-8579-28fd8045454b,Manchester City,Manchester East,9
346822,ae2efae7-4d3a-4bca-aace-b09b6a1d233f,London Inner N,,8
346852,42e86976-f336-46c7-be16-b589ce3c6f82,London Border W,,89
348424,eccce659-cae2-4fc4-9729-7450bbb4127e,London Inner S,,36
346025,7e892ba5-f826-4e27-ba81-6793c6b17d27,London Outer SW,,92
337575,55edefea-4478-439c-87ec-9e064decee52,London Outer Upper NW,,134
347746,149d3692-c71b-44f0-bfb7-286b48e0a9f6,London Border E,,26
348829,3217438c-4343-4264-afea-48c8c5448880,Leeds East,,7
343624,cc9fc9c8-0bd5-4f98-b8e9-fe4fad13e384,London Inner N,,7
415313,4bee1c30-730b-4261-9743-5fea99cbf88a,London Inner N,,1586
344053,aa70c590-443f-4a79-9516-df326ba57c9b,London Inner Upper NW,,14
367793,807e6d77-5674-4063-8b66-01ae1a515487,London Inner Upper NW,,194
358467,b3749dab-0a24-4480-a082-01bc254bb499,Liverpool East,,57
369854,74eb441c-567e-437b-870a-bc546ca96d65,London Inner Upper NW,London Inner Lower NW,35
443075,18413a04-0735-4c19-ac3f-affc122434bc,London Outer S,London Outer South,87
434875,c92dbd39-9264-4011-841f-8298dd9f3cf9,Bristol Central Area,,160
461027,60c90770-ef07-4f1d-ba40-5c5d0fe87086,London Outer N,Sheffield,711
479186,77deed1f-1cfa-4d0a-beb8-28a36dd0b24d,Southampton,,3
338472,bd847ef6-3d95-453e-90a9-b3ea45fc45f7,London Border NE,,114
344366,db0297e1-945c-4ee6-840b-1930a98fe003,Leicester,,186
359145,c273f22b-f832-45fe-9a0b-6328118fee7b,London Inner S,,344
343139,8b797ca2-6fc4-4936-9418-07d8b051e44d,London Inner W,,6
350177,ab988958-67c3-48a7-bf41-ff1a180ce2bb,London Border N,,5
350119,fe277e56-c6ce-45ae-9b22-dd49cca28006,London Inner S,London Inner S,124
354617,5755e637-eec9-4520-871f-566158337cb3,London Inner N,,9
419412,c6d61f05-9a98-4d06-8b0b-64bcac89e6a8,Walsall,,29
413153,6da565a5-004e-4a3b-8f16-4b6a66fda678,,,40
394155,8883c306-c255-435f-bb06-d8104aa346d5,Widnes,,96
410287,2cecc032-2400-4c55-9a8c-f43a2f220232,London Inner Upper NW,,20
390100,46e84e7e-1b55-4e9c-aad7-2fd0c5b9ae56,Newcastle,,31
355181,b386320c-d602-47e2-a350-044e72451b5e,London Inner Upper NW,,13
408236,50108743-1d84-482d-9ea4-aa0d29cd96f0,London Border N,,104
477322,2bd55190-79f9-4a7c-aa25-4d01b26aeb36,London Border NE,London Outer NE,9
358881,96bd027e-7706-4eeb-b22e-762d6050b6c7,London Border N,,4
486120,3af834e2-7a97-449c-9fb7-d366edc76328,Derby,Derby,34
483614,eea5f3de-fe50-4dda-a370-30c5ece9a446,Reading,,72
377499,6824a531-5fc1-4f23-876b-0f0ef4a52af5,London Inner S,,2
396905,bb7bf5b3-36f5-41de-a6e5-8cc083841126,London Border W,London Inner Upper NW,15
454749,17bde67e-c116-4ee0-aae0-7818e9b0b4d5,Cannock,Wolverhampton,127
487340,da2bf048-a49e-4805-9871-3fa41e0867a4,Gateshead,Newcastle,69
489751,26ca8e01-0202-479c-bd2b-d9a52667d6b7,London Outer N,London Outer N,163
391315,c718a408-dd7c-4d5a-9441-b5ca2c9ccea9,London Border N,,10
337516,91048eed-a846-410c-9137-6fa10152b43f,London Outer N,,47
382582,fbeabf15-5306-4e7f-b288-43e18b8b3254,Birmingham South,,14
473463,7d377f9e-e7ea-4743-b719-464f30a163ee,London Outer NE,London Border NE,24
410132,ecc72965-79ca-4f31-837b-8dcf0a15a724,London Outer NE,,2
358888,ab0706c2-593d-4dad-abdc-c9635e0ccc1c,London Inner S,,39
477260,0eafaf8b-6ca7-4672-afbb-d48b4754c074,London Inner W,London Outer SW,17
411247,ecf773a4-3828-46d7-b323-2d8233dd0db3,Manchester City,,194
391462,ca771744-dab2-4a4e-8fc6-104782492f63,Liverpool North,,34
481260,fb11d645-0810-46ab-b76a-1e9cd4a423db,London Outer S,London Outer S,89
485417,5b80f8fc-4e0c-477b-91fa-df4db8eb43ba,London Outer Upper NW,London Inner Upper NW,18
413139,98f3d439-cfad-4059-bee3-71822bf1f721,Leeds City,,36
382574,e0c66ff7-c988-48c4-aa0c-f8c75635f4de,London Inner Upper NW,,66
477376,544a1217-69a4-4f46-a6fb-a9633a45d2d4,London Outer SE,London Outer SE,28
491959,8d2d723f-9692-438e-9901-eac45fe26fcf,Sunderland,Sunderland,2
366033,721ba516-f275-4c20-8d39-5b765dd8d9d3,London Inner Lower NW,,3
392897,96be2221-4bab-4516-aeee-97f71c4e04bb,Manchester East,Manchester East,35
392875,13c1c737-20eb-42da-8bdc-7aee5fdee6a5,London Inner N,London Outer N,88
368516,71cea4a4-e399-4e4a-a76b-038b3857135e,London Inner E,,2
473483,3b431fa0-2577-405a-acc9-5348c26e7729,London Border NE,London Border NE,124
489755,827f4495-1c02-4d6e-9b69-2c7074c599e4,London Border W,London Inner Upper NW,65
422658,e8d663ce-0715-4b28-b801-a236a5ccb766,Middleton,,36
402453,5eafb653-e099-4840-a1f6-afa5d38cb866,London Outer E,,3
485022,c10fdf36-902f-4d3a-a135-74e1467953ef,Bristol Central Area,Bristol Central Area,66
339769,0138dcfe-4135-41f0-a8e7-b6d6ed6a0c3a,London Outer NE,,2
489628,85a8d608-423f-42d7-8a91-e4c2d0e8749c,London Inner W,London Inner S,224
351885,bd6f9b24-beee-410d-bff0-f5b7e3fc8bc6,Warrington City,,35
387504,d87bb4e0-ba9c-42db-8b07-b9c45d8f6814,London Inner E,London Inner E,46
376829,80cc3097-abd1-4dad-abf6-9dd78e8d3a74,London Outer N,,2
486144,8868116a-3a15-4987-b2a6-cf1fe4babc0c,Birmingham North,Birmingham North,4
365690,2566e931-7a9c-46e6-a967-db5658f87a5c,London Outer SW,,2
408254,ff2f457c-8090-40b6-b3ea-92aedac3bdf1,London Inner N,,3
345835,31f17812-135f-4461-9d58-21aa09afb130,Liverpool East,,14
366408,38db6691-ab8f-4806-afa0-41c9bb5c83b6,,,3
477089,0f401f55-c8fc-44ba-8d9b-7f94766c6ba4,London Inner Lower NW,London Border N,685
489444,c64bf078-22e4-4765-a645-fc70933b0841,London Inner E,London Inner E,349
394156,080ff507-b8fe-4cac-b72c-283e8b76486a,London Inner E,,15
409151,e7c5e0a2-3def-432d-a769-207ac06f1212,London Border NE,,76
472265,191645f1-d642-4a1e-b946-cff599714f8a,Huddersfield,Huddersfield,165
404377,876615b4-8385-4801-84c9-9ca2e7a6eec0,London Outer E,,390
365768,9a6c76bd-8376-43af-b411-1210e7016bdf,London Outer Upper NW,,4
370671,52f33532-e7af-437b-855d-fb2c9571faa9,London Inner E,,38
366553,97b2adea-07ed-48e4-9f8a-3f9c76f1dc15,,,12
374155,6473876f-edac-4318-9bf7-dadbc9e6ae59,London Inner Upper NW,,3
481325,c62822e2-5743-4836-bf2a-04247e271ab3,,,2
403552,6d912775-7353-4ee7-a83b-4aab9fdd1615,London Outer Lower NW,London Outer Upper NW,38
465346,99f45816-0be9-4cfe-aec0-5670d159428f,Leeds South,Leeds City,78
390085,e7c2bd12-4c20-4194-88ad-f79c8d618193,Nottingham Central,Nottingham North,78
472160,dbf3715d-85a0-490f-9282-c20c165e6600,Manchester City,Manchester City,7
489459,d547dfb6-8091-4662-9300-32f8180aa70f,London Outer S,London Outer S,73
366672,961248cf-8611-4cc2-bc52-411fb62f0b4f,Outer Leeds,,3
398230,b638b3bb-be25-493e-8e2b-81f49fd4c914,Widnes,,220
380323,78328b3e-b9f3-4cfe-afe0-6e9f1e9e0ed5,London Inner W,London Inner S,34
396298,46004688-4d81-4411-b472-5ae03e49ea6c,UNKNOWN,,30
396299,e326d155-165b-4a2d-927d-084120de1c14,London Outer N,,4
485428,c524d77b-fd27-4e7d-9c57-7d91bea53fdc,London Inner Lower NW,London Outer Upper NW,1
358471,77e9717c-6ec5-4672-b510-e677675eaefe,London Inner E,,2
395924,271f2a03-4760-4bba-94d8-a20812047e62,Stockport,,65
385641,85cedb14-d983-42b5-a40d-fdc7f7c2a32a,London Inner Lower NW,,786
492108,065d38c5-4806-4f51-b0f5-d176603a41df,Reading,Reading,663
408190,6b38abc9-54cd-43ed-afaa-9a9c0c44479d,Middleton,,586
373498,9bbc59ed-fda6-4002-a00d-1b80840e6ac8,Stockport,,10
410722,5c0482fa-65e5-4528-9aa5-f117cdc01ca7,London Border N,,33
395753,dc6f391e-2c8b-4d1a-b359-2d197ea8dc51,Altrincham,Stockport,14
396010,59c5a11c-359d-420a-b5bf-c5f3ded7d4aa,Liverpool Wirral,,80
371406,e3a23fff-af41-426f-bf0e-9a693c515e37,Derby,,16
361894,19816cc4-cee3-44b4-817c-28476a13586d,London Outer NE,,13
488081,93ba714c-bd74-4120-b907-a4bc8cdd99f4,Manchester City,Manchester City,306
486223,2739c542-3d1e-4bdc-95b0-fcbc5ccd4bb8,Wolverhampton,,50
337398,d3f3cba8-46a5-4804-ad6f-48b08dd007c8,London Inner N,,4
485408,07527e26-3d8d-489e-8db7-2e1df7807617,London Inner Upper NW,London Inner Upper NW,5
345865,1eae8606-040a-449b-af02-b62e41929b22,London Inner N,,16
391379,e987d6cb-27b2-42fb-afa7-c1ad3d9a6a4d,London Outer S,,18
358618,ccf0db7b-2ec6-4866-ad4b-c9cf71b1428c,London Outer NE,,298
355349,e9d1af8c-5c93-4281-855a-c6dd3acb53ec,London Inner W,,173
342119,7509cf82-2a86-4b12-bd53-87b45acbf686,Liverpool Central South,,10
343577,723de288-0345-4020-888c-9644cfcf01a8,London Outer SE,,51
339785,677ca8da-ae21-4bc0-94e3-9866880b4a20,London Inner S,,3
470054,f9897ff7-22f6-4f11-aec6-fe9516204add,Derby,Derby,32
364480,6dad983e-a017-40cd-b656-26edc5595041,London Inner N,,169
338440,01c21b93-53cb-480d-a855-1fb59b6ca3fd,London Inner N,,39
358232,dc5e484b-84cf-4d6d-8fb9-c7b440b2ef62,,,3
346552,ff9d8e10-0b30-4a36-b9b7-ff42af875b0c,Outer Leeds,,115
358340,c3b2e8b0-1cd4-4e1f-9319-f500128f33ad,London Outer SW,London Outer SW,52
407662,d5ec83db-5941-4704-8fe5-564371b9c358,London Border W,London Border W,316
339593,f5ce6e9f-63e8-4ad7-83e6-ce01ba8a5b98,London Border N,,3
463592,6b5809a7-969c-4eb5-aa6d-2f32feec2e3c,Leeds City,Bristol Central Area,366
481853,59d1d27c-b40a-4240-a343-bd7242249282,Nottingham North,Nottingham North,304
358130,6c56ad4e-93e5-40b2-8179-336e7db61af1,London Inner N,,404
354611,431fa753-f55b-4545-9cbd-ba9a7c44e8f6,London Outer Lower NW,,3
347405,ad3b497b-9170-4073-afc9-7cdc50da657b,Nottingham Central,,41
462725,6a7b21e6-7868-4184-b03f-2e238d8032b3,London Border NE,London Border NE,372
342193,d2d30022-f01a-4bab-aa07-e5d398324342,London Outer NE,,79
343554,b87c7d1e-02df-4b60-9214-1d0528167bd5,London Outer Lower NW,,18
439367,68fc82f0-84f7-4a0b-8a85-eb81ceb2483f,Exeter,,395
398094,2d51dd96-0f8b-442d-a556-633046cbfb88,Gateshead,,2
350436,9318b284-78e5-4e7d-9b81-26945cd27120,London Outer SW,London Outer SW,140
354932,892b8932-ceae-45f1-bf32-8cc8a9b781a4,Leeds East,,39
350956,dbb55ec2-c1eb-4bfd-9e8e-d2eb5dbb5c9b,London Inner W,London Inner S,148
350566,c7f4206a-a52b-441b-b549-7787b682b932,London Inner W,,140
354578,23f349f3-47d6-471b-bf07-4f90f3e71552,London Border W,,9
